date,channel,campaign_name,spend,impressions,clicks,conversions,revenue
2025-12-30,Email,Welcome_Series,3852.27,76065,2775,129,29917.95
2025-12-30,Email,Cart_Abandonment,2200.67,47558,3187,280,17691.09
2025-12-30,Email,Re_engagement,1447.23,95182,2906,169,9979.92
2025-12-30,SEO,Content_Marketing,6093.86,100751,1844,81,35016.75
2025-12-30,SEO,Link_Building,6719.53,172334,3943,147,30720.58
2025-12-30,SEO,Technical_SEO,5839.07,50782,1088,56,28415.64
2025-12-30,SEO,Local_SEO,2007.96,96784,2458,123,14913.76
2025-12-30,Influencer,Micro_Influencers,10486.09,261818,7498,241,30037.74
2025-12-30,Influencer,Macro_Influencers,21979.07,176357,4276,146,71458.75
2025-12-30,Influencer,Brand_Ambassadors,17969.8,206195,4675,119,63976.43
2025-12-30,Influencer,UGC_Campaign,8521.67,314617,6889,115,20132.43
2025-12-31,Google Ads,Search_Q3,11867.05,200992,4447,201,36684.82
2025-12-31,Google Ads,Search_Q4,20768.95,206430,3695,84,62596.94
2025-12-31,Google Ads,Display_Retargeting,21394.76,132761,2203,56,88011.65
2025-12-31,Google Ads,Shopping_Campaign,11859.02,136143,2489,82,39403.75
2025-12-31,Meta Ads,Retargeting_Aug,12044.92,244757,7549,298,28934.91
2025-12-31,Meta Ads,Prospecting_Q3,15596.15,112847,1677,73,59870.43
2025-12-31,Meta Ads,Engagement_Campaign,12628.93,256244,8905,307,43264.15
2025-12-31,Meta Ads,Conversion_Ads,15053.12,134106,2124,81,43500.65
2025-12-31,Instagram,Influencer_Collab,6485.77,192421,4611,180,21119.79
2025-12-31,Instagram,Story_Ads,10839.42,342840,12883,358,39349.52
2025-12-31,Instagram,Reels_Promotion,9447.35,172996,3601,113,27415.52
2025-12-31,Instagram,Feed_Campaign,12248.46,277797,4321,70,36240.99
2025-12-31,LinkedIn,B2B_Campaign,3869.8,47566,748,34,13995.63
2025-12-31,LinkedIn,Thought_Leadership,6383.12,55838,1226,66,27480.91
2025-12-31,LinkedIn,Lead_Gen_Q3,3883.21,49620,1048,33,13557.02
2025-12-31,LinkedIn,Lead_Gen_Q4,3634.45,51942,711,19,18762.36
2025-12-31,Email,Newsletter_Promo,2584.55,66487,3138,180,18335.26
2025-12-31,Email,Welcome_Series,1878.53,83835,5757,463,12267.93
2025-12-31,Email,Cart_Abandonment,2491.97,107210,3581,160,18556.69
2025-12-31,Email,Re_engagement,2845.17,56913,3828,301,24842.64
2025-12-31,SEO,Content_Marketing,2429.25,147678,2991,157,14409.42
2025-12-31,SEO,Link_Building,3636.12,159794,2895,147,17308.07
2025-12-31,SEO,Technical_SEO,5589.24,55598,2249,142,38649.77
2025-12-31,SEO,Local_SEO,2339.13,131952,2426,155,15275.49
2025-12-31,Influencer,Micro_Influencers,18623.07,369177,4388,106,48167.57
2025-12-31,Influencer,Macro_Influencers,27452.39,407135,10042,336,75122.83
2025-12-31,Influencer,Brand_Ambassadors,26017.6,247571,6104,176,48120.71
2025-12-31,Influencer,UGC_Campaign,15221.19,155829,4665,69,49706.16
2026-01-01,Google Ads,Search_Q3,19067.79,114214,2250,86,53778.98
2026-01-01,Google Ads,Search_Q4,18899.78,130887,1861,68,62759.12
2026-01-01,Google Ads,Display_Retargeting,20884.0,229610,4515,138,65806.24
2026-01-01,Google Ads,Shopping_Campaign,11745.89,172573,4504,132,33830.37
2026-01-01,Meta Ads,Retargeting_Aug,11705.81,103116,2900,92,37373.72
2026-01-01,Meta Ads,Prospecting_Q3,9605.34,261887,3687,152,28368.51
2026-01-01,Meta Ads,Engagement_Campaign,16567.48,228464,3288,133,59052.36
2026-01-01,Meta Ads,Conversion_Ads,6387.62,115403,3071,110,23591.42
2026-01-01,Instagram,Influencer_Collab,12922.7,271689,9279,272,31911.63
2026-01-01,Instagram,Story_Ads,15036.14,124189,3000,99,41633.28
2026-01-01,Instagram,Reels_Promotion,5273.18,135175,4219,165,15784.5
2026-01-01,Instagram,Feed_Campaign,10574.34,193214,4138,64,26344.05
2026-01-01,LinkedIn,B2B_Campaign,5315.02,29313,270,13,27720.35
2026-01-01,LinkedIn,Thought_Leadership,8045.92,46955,410,20,24920.28
2026-01-01,LinkedIn,Lead_Gen_Q3,6550.59,53733,975,56,31396.94
2026-01-01,LinkedIn,Lead_Gen_Q4,6681.97,31993,670,20,35035.04
2026-01-01,Email,Newsletter_Promo,1800.52,50413,3596,144,15146.53
2026-01-01,Email,Welcome_Series,1639.4,110777,7153,572,11112.87
2026-01-01,Email,Cart_Abandonment,990.09,106405,4101,255,7525.91
2026-01-01,Email,Re_engagement,2343.21,55892,2069,98,19965.39
2026-01-01,SEO,Content_Marketing,1673.58,177011,4135,142,10073.95
2026-01-01,SEO,Link_Building,1939.92,128318,5256,167,13190.56
2026-01-01,SEO,Technical_SEO,3669.63,70733,1609,107,16099.11
2026-01-01,SEO,Local_SEO,6267.31,120751,2300,111,43000.47
2026-01-01,Influencer,Micro_Influencers,22524.06,296634,8068,119,95881.34
2026-01-01,Influencer,Macro_Influencers,24928.82,362483,9554,234,90315.58
2026-01-01,Influencer,Brand_Ambassadors,19211.96,256628,5485,98,57419.82
2026-01-01,Influencer,UGC_Campaign,13615.51,186866,3071,97,38517.16
2026-01-02,Google Ads,Search_Q3,18472.05,109783,2029,47,51301.36
2026-01-02,Google Ads,Search_Q4,16644.11,183271,2614,89,70348.2
2026-01-02,Google Ads,Display_Retargeting,10438.82,83265,1918,41,46555.89
2026-01-02,Google Ads,Shopping_Campaign,16534.68,159967,2975,110,44333.59
2026-01-02,Meta Ads,Retargeting_Aug,17160.23,208871,3390,112,42325.93
2026-01-02,Meta Ads,Prospecting_Q3,6210.63,209798,5646,190,15942.48
2026-01-02,Meta Ads,Engagement_Campaign,13241.16,100737,2620,86,46483.22
2026-01-02,Meta Ads,Conversion_Ads,16745.71,251568,8692,385,62706.65
2026-01-02,Instagram,Influencer_Collab,15520.62,319475,10603,179,32411.55
2026-01-02,Instagram,Story_Ads,14213.6,232620,8226,187,38600.86
2026-01-02,Instagram,Reels_Promotion,12702.05,330525,5683,207,43535.3
2026-01-02,Instagram,Feed_Campaign,8470.93,201699,3259,50,24215.09
2026-01-02,LinkedIn,B2B_Campaign,3335.02,29148,578,26,15043.63
2026-01-02,LinkedIn,Thought_Leadership,3849.88,55803,1124,48,20265.41
2026-01-02,LinkedIn,Lead_Gen_Q3,7531.04,51715,945,27,26594.04
2026-01-02,LinkedIn,Lead_Gen_Q4,3174.34,21364,218,12,10944.04
2026-01-02,Email,Newsletter_Promo,3904.49,87783,3674,256,24468.78
2026-01-02,Email,Welcome_Series,3948.72,107781,3374,326,31683.45
2026-01-02,Email,Cart_Abandonment,1063.62,93651,5838,310,8673.36
2026-01-02,Email,Re_engagement,1078.61,79155,2413,236,8769.61
2026-01-02,SEO,Content_Marketing,2373.69,94417,2108,127,9984.07
2026-01-02,SEO,Link_Building,6122.24,172485,6255,240,32204.91
2026-01-02,SEO,Technical_SEO,4124.82,128601,4636,241,21571.15
2026-01-02,SEO,Local_SEO,6400.05,60580,1853,113,26963.76
2026-01-02,Influencer,Micro_Influencers,22106.7,395913,9191,113,50544.1
2026-01-02,Influencer,Macro_Influencers,14842.26,220107,6438,173,38616.91
2026-01-02,Influencer,Brand_Ambassadors,26593.95,372178,5840,120,62188.83
2026-01-02,Influencer,UGC_Campaign,27421.48,305188,8521,170,113093.65
2026-01-03,Google Ads,Search_Q3,5252.65,148173,4184,129,21270.31
2026-01-03,Google Ads,Search_Q4,11118.97,139927,2259,76,47033.23
2026-01-03,Google Ads,Display_Retargeting,11340.07,88133,2372,50,46087.09
2026-01-03,Google Ads,Shopping_Campaign,6536.83,77184,1533,51,23147.83
2026-01-03,Meta Ads,Retargeting_Aug,7522.38,91794,1471,56,22566.78
2026-01-03,Meta Ads,Prospecting_Q3,7242.05,127495,4197,155,16590.95
2026-01-03,Meta Ads,Engagement_Campaign,9637.63,166786,3813,168,31752.69
2026-01-03,Meta Ads,Conversion_Ads,6909.24,91780,2489,60,16650.36
2026-01-03,Instagram,Influencer_Collab,3179.76,112348,2796,80,8035.09
2026-01-03,Instagram,Story_Ads,9494.79,112260,2921,51,23443.85
2026-01-03,Instagram,Reels_Promotion,3318.99,149212,5039,100,8835.95
2026-01-03,Instagram,Feed_Campaign,3109.67,187854,6480,107,8261.65
2026-01-03,LinkedIn,B2B_Campaign,4889.76,22479,345,12,21561.66
2026-01-03,LinkedIn,Thought_Leadership,4966.61,37737,711,27,20536.77
2026-01-03,LinkedIn,Lead_Gen_Q3,2878.62,37436,670,27,8154.3
2026-01-03,LinkedIn,Lead_Gen_Q4,3428.82,37394,572,17,9805.24
2026-01-03,Email,Newsletter_Promo,1935.05,113458,9057,876,15582.9
2026-01-03,Email,Welcome_Series,2586.06,87254,4969,409,18014.64
2026-01-03,Email,Cart_Abandonment,2941.45,49728,2152,194,25482.14
2026-01-03,Email,Re_engagement,2524.83,42530,3247,266,17545.29
2026-01-03,SEO,Content_Marketing,4791.08,105870,3235,211,21865.51
2026-01-03,SEO,Link_Building,2070.18,50354,1333,47,9874.65
2026-01-03,SEO,Technical_SEO,1561.81,79535,2146,67,9570.25
2026-01-03,SEO,Local_SEO,4628.4,62614,2132,149,33813.43
2026-01-03,Influencer,Micro_Influencers,8053.42,388613,6634,89,20932.08
2026-01-03,Influencer,Macro_Influencers,14434.73,306973,7128,208,35566.28
2026-01-03,Influencer,Brand_Ambassadors,14435.41,242514,4184,146,56304.55
2026-01-03,Influencer,UGC_Campaign,27499.81,357933,6487,135,85776.56
2026-01-04,Google Ads,Search_Q3,8301.71,132489,2557,73,33619.61
2026-01-04,Google Ads,Search_Q4,11977.13,90883,2122,46,42625.76
2026-01-04,Google Ads,Display_Retargeting,5177.84,50977,1134,32,20634.08
2026-01-04,Google Ads,Shopping_Campaign,12327.09,62217,1523,53,33581.93
2026-01-04,Meta Ads,Retargeting_Aug,8291.47,123479,2946,126,26882.27
2026-01-04,Meta Ads,Prospecting_Q3,10731.71,112052,1643,50,27523.16
2026-01-04,Meta Ads,Engagement_Campaign,7899.36,133017,3029,62,24782.53
2026-01-04,Meta Ads,Conversion_Ads,4186.47,131762,3976,174,10456.15
2026-01-04,Instagram,Influencer_Collab,6513.97,150320,5721,175,14734.06
2026-01-04,Instagram,Story_Ads,5879.92,162357,5277,193,13670.3
2026-01-04,Instagram,Reels_Promotion,9280.18,80161,3173,115,29589.77
2026-01-04,Instagram,Feed_Campaign,7850.97,82031,1315,23,16936.49
2026-01-04,LinkedIn,B2B_Campaign,3519.2,18029,361,14,16462.39
2026-01-04,LinkedIn,Thought_Leadership,3873.65,20660,235,8,19178.35
2026-01-04,LinkedIn,Lead_Gen_Q3,3649.89,18989,369,9,17109.94
2026-01-04,LinkedIn,Lead_Gen_Q4,3155.38,31028,651,33,12600.4
2026-01-04,Email,Newsletter_Promo,1283.12,104508,5542,246,10286.38
2026-01-04,Email,Welcome_Series,1733.93,43911,3299,227,11241.7
2026-01-04,Email,Cart_Abandonment,3092.44,110872,3327,270,25310.2
2026-01-04,Email,Re_engagement,1471.77,79169,2728,231,12460.15
2026-01-04,SEO,Content_Marketing,2095.03,156139,6063,266,13441.74
2026-01-04,SEO,Link_Building,1500.26,171133,5623,308,9491.11
2026-01-04,SEO,Technical_SEO,4587.53,161379,5561,368,27700.24
2026-01-04,SEO,Local_SEO,2441.17,168763,6143,356,18184.73
2026-01-04,Influencer,Micro_Influencers,9503.93,278577,4117,109,37810.35
2026-01-04,Influencer,Macro_Influencers,27326.21,286378,7366,243,99603.45
2026-01-04,Influencer,Brand_Ambassadors,12854.65,332356,9770,339,45433.11
2026-01-04,Influencer,UGC_Campaign,25739.76,210104,3135,106,55730.07
2026-01-05,Google Ads,Search_Q3,10675.49,151493,3301,125,32922.7
2026-01-05,Google Ads,Search_Q4,20888.59,235566,4202,138,81569.82
2026-01-05,Google Ads,Display_Retargeting,17281.94,144990,2651,80,51340.67
2026-01-05,Google Ads,Shopping_Campaign,14413.94,196693,4885,211,46837.58
2026-01-05,Meta Ads,Retargeting_Aug,15175.63,91238,2095,82,52509.04
2026-01-05,Meta Ads,Prospecting_Q3,11688.76,212481,6982,232,44412.29
2026-01-05,Meta Ads,Engagement_Campaign,17768.91,224057,5643,107,52399.73
2026-01-05,Meta Ads,Conversion_Ads,12785.31,241469,5330,234,35077.62
2026-01-05,Instagram,Influencer_Collab,13190.24,216377,5874,205,33413.35
2026-01-05,Instagram,Story_Ads,6064.93,239658,6763,236,22700.88
2026-01-05,Instagram,Reels_Promotion,5608.31,256088,8203,325,20732.03
2026-01-05,Instagram,Feed_Campaign,12836.96,240011,4569,112,39194.07
2026-01-05,LinkedIn,B2B_Campaign,6861.12,47686,858,34,32690.45
2026-01-05,LinkedIn,Thought_Leadership,3604.95,27828,286,16,10833.93
2026-01-05,LinkedIn,Lead_Gen_Q3,7288.45,30809,448,25,31938.21
2026-01-05,LinkedIn,Lead_Gen_Q4,3976.66,32931,687,27,17437.1
2026-01-05,Email,Newsletter_Promo,2271.78,70275,2892,234,18205.7
2026-01-05,Email,Welcome_Series,1679.63,103120,7499,714,10185.69
2026-01-05,Email,Cart_Abandonment,1772.56,108828,4345,174,15151.66
2026-01-05,Email,Re_engagement,1844.64,73159,3827,347,12327.03
2026-01-05,SEO,Content_Marketing,6407.54,130202,4197,180,31095.73
2026-01-05,SEO,Link_Building,4932.32,108096,4603,228,28564.46
2026-01-05,SEO,Technical_SEO,3791.98,152604,4497,183,26608.73
2026-01-05,SEO,Local_SEO,4782.56,126896,4376,257,24370.67
2026-01-05,Influencer,Micro_Influencers,8676.89,393177,4945,141,17546.85
2026-01-05,Influencer,Macro_Influencers,15506.16,168907,3453,93,35088.42
2026-01-05,Influencer,Brand_Ambassadors,15432.55,429071,8087,246,66412.42
2026-01-05,Influencer,UGC_Campaign,27486.92,419496,6857,234,109768.11
2026-01-06,Google Ads,Search_Q3,19720.46,82579,2401,104,79590.49
2026-01-06,Google Ads,Search_Q4,9141.35,119536,3495,122,30127.29
2026-01-06,Google Ads,Display_Retargeting,19759.17,94847,1739,54,63223.47
2026-01-06,Google Ads,Shopping_Campaign,12307.69,115712,1557,61,53400.48
2026-01-06,Meta Ads,Retargeting_Aug,12106.22,146615,2296,92,50155.88
2026-01-06,Meta Ads,Prospecting_Q3,10189.86,145280,3753,146,31698.67
2026-01-06,Meta Ads,Engagement_Campaign,13560.88,226144,7710,173,56884.7
2026-01-06,Meta Ads,Conversion_Ads,10705.88,227408,5722,178,38499.96
2026-01-06,Instagram,Influencer_Collab,9353.29,149005,4056,113,22105.79
2026-01-06,Instagram,Story_Ads,15291.81,172319,4347,82,45331.56
2026-01-06,Instagram,Reels_Promotion,8384.01,232532,4793,78,28527.5
2026-01-06,Instagram,Feed_Campaign,12051.95,198370,3211,117,27787.35
2026-01-06,LinkedIn,B2B_Campaign,8012.16,41101,524,26,41402.57
2026-01-06,LinkedIn,Thought_Leadership,4876.0,38108,535,30,22770.54
2026-01-06,LinkedIn,Lead_Gen_Q3,4186.82,28769,322,11,14325.19
2026-01-06,LinkedIn,Lead_Gen_Q4,6487.64,25869,347,16,23260.28
2026-01-06,Email,Newsletter_Promo,1008.88,46545,1689,152,7871.81
2026-01-06,Email,Welcome_Series,1006.47,71285,3131,233,7377.24
2026-01-06,Email,Cart_Abandonment,2339.6,65160,2403,203,20072.6
2026-01-06,Email,Re_engagement,3821.28,44689,2993,250,33684.14
2026-01-06,SEO,Content_Marketing,2891.03,146483,2852,157,15114.21
2026-01-06,SEO,Link_Building,5729.0,162229,4518,230,25270.13
2026-01-06,SEO,Technical_SEO,3792.99,96904,2223,146,17137.89
2026-01-06,SEO,Local_SEO,4996.57,165718,7063,435,23066.64
2026-01-06,Influencer,Micro_Influencers,24348.63,232969,6627,187,95452.05
2026-01-06,Influencer,Macro_Influencers,9700.65,324829,8582,273,18211.08
2026-01-06,Influencer,Brand_Ambassadors,26783.18,163001,3633,101,55972.35
2026-01-06,Influencer,UGC_Campaign,8960.24,385473,6820,98,34579.39
2026-01-07,Google Ads,Search_Q3,19888.28,179855,2378,48,77596.21
2026-01-07,Google Ads,Search_Q4,15701.96,190635,5006,165,43165.17
2026-01-07,Google Ads,Display_Retargeting,21159.77,172694,3852,184,92323.62
2026-01-07,Google Ads,Shopping_Campaign,16009.32,130593,3910,158,53100.89
2026-01-07,Meta Ads,Retargeting_Aug,12718.04,169008,5481,170,48927.02
2026-01-07,Meta Ads,Prospecting_Q3,16082.12,246623,7055,289,47835.61
2026-01-07,Meta Ads,Engagement_Campaign,7375.96,250066,5866,125,17928.19
2026-01-07,Meta Ads,Conversion_Ads,7910.91,232684,6596,155,30803.87
2026-01-07,Instagram,Influencer_Collab,8094.24,302386,8230,273,21745.16
2026-01-07,Instagram,Story_Ads,8818.55,313512,4979,196,27925.91
2026-01-07,Instagram,Reels_Promotion,9757.32,264452,4778,133,36816.05
2026-01-07,Instagram,Feed_Campaign,7587.96,286123,7403,231,17974.34
2026-01-07,LinkedIn,B2B_Campaign,5434.6,62163,667,31,23662.87
2026-01-07,LinkedIn,Thought_Leadership,5964.29,46835,703,17,31194.8
2026-01-07,LinkedIn,Lead_Gen_Q3,7431.08,28315,390,20,40470.91
2026-01-07,LinkedIn,Lead_Gen_Q4,8126.37,58773,600,34,42027.97
2026-01-07,Email,Newsletter_Promo,2006.24,71561,3792,300,12865.87
2026-01-07,Email,Welcome_Series,873.43,51298,2667,151,7141.0
2026-01-07,Email,Cart_Abandonment,1141.41,113397,8478,801,9232.45
2026-01-07,Email,Re_engagement,1142.4,75051,2744,272,7614.82
2026-01-07,SEO,Content_Marketing,4719.32,151321,6485,390,30018.48
2026-01-07,SEO,Link_Building,4062.9,128702,2643,172,23984.19
2026-01-07,SEO,Technical_SEO,1720.74,169587,5293,342,12043.64
2026-01-07,SEO,Local_SEO,5986.63,57982,1430,92,42783.26
2026-01-07,Influencer,Micro_Influencers,17161.38,282012,3807,130,40766.41
2026-01-07,Influencer,Macro_Influencers,11818.74,348218,5173,173,21621.78
2026-01-07,Influencer,Brand_Ambassadors,8115.07,301463,5957,93,25442.39
2026-01-07,Influencer,UGC_Campaign,16233.22,417098,4248,146,56586.74
2026-01-08,Google Ads,Search_Q3,10125.81,87949,1826,49,31413.62
2026-01-08,Google Ads,Search_Q4,11431.85,190529,4014,89,40617.97
2026-01-08,Google Ads,Display_Retargeting,19076.66,93803,2607,97,83961.13
2026-01-08,Google Ads,Shopping_Campaign,10073.98,248906,5696,210,35566.78
2026-01-08,Meta Ads,Retargeting_Aug,6283.85,268531,7199,147,14087.79
2026-01-08,Meta Ads,Prospecting_Q3,6609.4,205785,5375,169,18595.76
2026-01-08,Meta Ads,Engagement_Campaign,12380.91,188097,2341,59,28554.97
2026-01-08,Meta Ads,Conversion_Ads,16801.86,227792,7952,208,66484.48
2026-01-08,Instagram,Influencer_Collab,11633.6,224218,4610,154,42200.34
2026-01-08,Instagram,Story_Ads,7588.39,160339,5195,204,25420.49
2026-01-08,Instagram,Reels_Promotion,8130.39,216589,5329,193,27549.56
2026-01-08,Instagram,Feed_Campaign,11478.73,183240,7045,220,43009.17
2026-01-08,LinkedIn,B2B_Campaign,6048.66,55490,1075,39,32680.04
2026-01-08,LinkedIn,Thought_Leadership,2922.87,53285,1146,42,13298.76
2026-01-08,LinkedIn,Lead_Gen_Q3,5948.45,52983,1066,49,29759.75
2026-01-08,LinkedIn,Lead_Gen_Q4,4548.8,30600,429,20,15036.36
2026-01-08,Email,Newsletter_Promo,2977.13,71527,4991,210,23334.56
2026-01-08,Email,Welcome_Series,2879.43,115274,7569,664,24953.34
2026-01-08,Email,Cart_Abandonment,2960.17,63212,4645,394,20678.36
2026-01-08,Email,Re_engagement,3073.69,109415,8619,837,20405.14
2026-01-08,SEO,Content_Marketing,3819.32,64239,1585,103,20100.98
2026-01-08,SEO,Link_Building,4913.04,136575,5341,199,24893.62
2026-01-08,SEO,Technical_SEO,3965.85,97429,4339,275,22521.68
2026-01-08,SEO,Local_SEO,6335.98,95194,3733,145,42470.88
2026-01-08,Influencer,Micro_Influencers,17129.07,182249,2818,59,65485.99
2026-01-08,Influencer,Macro_Influencers,9459.65,347864,8460,228,36455.68
2026-01-08,Influencer,Brand_Ambassadors,11563.37,326131,9400,244,39900.66
2026-01-08,Influencer,UGC_Campaign,22728.79,249961,6001,198,41580.45
2026-01-09,Google Ads,Search_Q3,20181.58,117165,2240,102,83709.65
2026-01-09,Google Ads,Search_Q4,20486.98,239870,4543,180,67216.9
2026-01-09,Google Ads,Display_Retargeting,12910.03,153371,3813,133,53294.14
2026-01-09,Google Ads,Shopping_Campaign,18433.06,83481,1887,62,62916.79
2026-01-09,Meta Ads,Retargeting_Aug,15820.48,194045,6281,233,52297.44
2026-01-09,Meta Ads,Prospecting_Q3,15054.46,97286,1228,24,46294.43
2026-01-09,Meta Ads,Engagement_Campaign,8825.4,277009,6779,243,24337.28
2026-01-09,Meta Ads,Conversion_Ads,9861.56,153737,4315,132,31905.77
2026-01-09,Instagram,Influencer_Collab,11512.03,296826,5122,176,34695.22
2026-01-09,Instagram,Story_Ads,12360.05,195336,4929,102,46507.65
2026-01-09,Instagram,Reels_Promotion,10467.03,349097,9511,194,30494.8
2026-01-09,Instagram,Feed_Campaign,5435.55,328097,11635,385,16837.64
2026-01-09,LinkedIn,B2B_Campaign,6047.07,62862,747,39,26424.44
2026-01-09,LinkedIn,Thought_Leadership,8264.93,55767,1225,55,27706.27
2026-01-09,LinkedIn,Lead_Gen_Q3,5620.65,50866,958,23,23401.99
2026-01-09,LinkedIn,Lead_Gen_Q4,4117.31,57746,585,28,14486.21
2026-01-09,Email,Newsletter_Promo,1940.93,115244,4842,221,11145.79
2026-01-09,Email,Welcome_Series,2414.77,91336,4234,344,13797.07
2026-01-09,Email,Cart_Abandonment,3543.47,105325,8349,803,23906.69
2026-01-09,Email,Re_engagement,2077.68,99677,3658,215,12289.26
2026-01-09,SEO,Content_Marketing,4001.88,121760,2885,89,26083.24
2026-01-09,SEO,Link_Building,1610.03,176542,4234,239,8889.99
2026-01-09,SEO,Technical_SEO,1828.21,111383,3558,228,11998.95
2026-01-09,SEO,Local_SEO,1936.16,77191,2039,70,10840.84
2026-01-09,Influencer,Micro_Influencers,27686.18,304383,7560,209,113368.29
2026-01-09,Influencer,Macro_Influencers,12314.47,376147,10391,165,33696.9
2026-01-09,Influencer,Brand_Ambassadors,27402.04,384236,6013,150,79237.95
2026-01-09,Influencer,UGC_Campaign,17799.3,256549,3998,110,69453.99
2026-01-10,Google Ads,Search_Q3,12141.24,63843,1689,46,40729.89
2026-01-10,Google Ads,Search_Q4,12372.13,94359,1315,32,42633.96
2026-01-10,Google Ads,Display_Retargeting,11206.45,149714,3854,178,44777.22
2026-01-10,Google Ads,Shopping_Campaign,12321.65,55781,1595,50,53515.74
2026-01-10,Meta Ads,Retargeting_Aug,4145.28,135537,3919,176,15493.86
2026-01-10,Meta Ads,Prospecting_Q3,6354.53,117526,2401,55,17138.2
2026-01-10,Meta Ads,Engagement_Campaign,5198.48,116564,3828,163,12006.03
2026-01-10,Meta Ads,Conversion_Ads,4175.28,81943,1464,30,12429.5
2026-01-10,Instagram,Influencer_Collab,6878.99,151786,4338,101,22505.44
2026-01-10,Instagram,Story_Ads,8454.79,119785,2052,45,19000.14
2026-01-10,Instagram,Reels_Promotion,6084.57,93519,2484,50,20259.89
2026-01-10,Instagram,Feed_Campaign,3181.95,148554,2857,42,11342.25
2026-01-10,LinkedIn,B2B_Campaign,3936.33,15093,261,12,16052.6
2026-01-10,LinkedIn,Thought_Leadership,3088.71,34954,399,15,11393.05
2026-01-10,LinkedIn,Lead_Gen_Q3,4271.24,35694,710,37,23339.48
2026-01-10,LinkedIn,Lead_Gen_Q4,4022.41,31526,685,17,18148.83
2026-01-10,Email,Newsletter_Promo,3164.71,113426,8415,761,27881.95
2026-01-10,Email,Welcome_Series,2519.61,40553,1239,90,17696.36
2026-01-10,Email,Cart_Abandonment,2243.98,72032,5466,336,19066.64
2026-01-10,Email,Re_engagement,3689.17,79960,4185,358,29431.83
2026-01-10,SEO,Content_Marketing,3306.94,63331,1592,56,16639.08
2026-01-10,SEO,Link_Building,2940.02,132902,5817,334,21295.37
2026-01-10,SEO,Technical_SEO,5812.73,144624,4220,181,40468.06
2026-01-10,SEO,Local_SEO,6479.66,108744,1984,122,32383.66
